,year,month,article,qid,monthly_pageviews
19153,2024,12,Wind of Change,Q157355,5418.0
19154,2024,12,Your Love,Q5853236,5401.0
19155,2024,12,Fireflies,Q1165917,5394.0
19156,2024,12,Mistletoe,Q610635,5375.0
19157,2024,12,Piano Man,Q1813850,5360.0
19158,2024,12,Family Matters,Q125766929,5354.0
19159,2024,12,Purple Rain,Q2000445,5350.0
19160,2024,12,Ring of Fire,Q1473718,5312.0
19161,2024,12,Waterfalls,Q1121052,5240.0
19162,2024,12,Black Velvet,Q880611,5232.0
19163,2024,12,Not My Fault,Q124353181,5178.0
19164,2024,12,Let Me Love You,Q19875767,5138.0
19165,2024,12,Into the Night,Q6058113,5136.0
19166,2024,12,Toxic,Q379751,5104.0
19167,2024,12,Hide and Seek,Q603753,5078.0
19168,2024,12,Poker Face,Q153029,5077.0
19169,2024,12,The Wayfaring Stranger,Q3989961,5066.0
19170,2024,12,Cups,Q14915219,5063.0
19171,2024,12,Diamonds,Q74038,5059.0
19172,2024,12,Crazy,Q5183105,5040.0
19173,2024,12,Gloria,Q2991794,5039.0
19174,2024,12,Blue Monday,Q885777,5029.0
19175,2024,12,As Time Goes By,Q719975,5023.0
19176,2024,12,One,Q938656,5016.0
19177,2024,12,Peaches,Q17063439,4991.0
19178,2024,12,September,Q3075151,4982.0
19179,2024,12,The Boy Is Mine,Q124817156,4961.0
19180,2024,12,Shallow,Q56770393,4946.0
19181,2024,12,Venus,Q749752,4924.0
19182,2024,12,Bad Guy,Q62618893,4919.0
19183,2024,12,Clint Eastwood,Q770786,4892.0
19184,2024,12,Copacabana,Q1130943,4891.0
19185,2024,12,The Way,Q683320,4891.0
19186,2024,12,Love Story,Q1764379,4875.0
19187,2024,12,All Star,Q1404968,4866.0
19188,2024,12,Rocket Man,Q56070897,4846.0
19189,2024,12,Eastside,Q57897076,4824.0
19190,2024,12,Those Were the Days,Q88222469,4820.0
19191,2024,12,La Grange,Q1166204,4782.0
19192,2024,12,Torn,Q1193181,4773.0
19193,2024,12,Valerie,Q2634654,4767.0
19194,2024,12,Respect,Q2030651,4747.0
19195,2024,12,Heart of Glass,Q635756,4712.0
19196,2024,12,You Get What You Give,Q1408207,4682.0
19197,2024,12,Headlock,Q5689818,4677.0
19198,2024,12,Oh Yeah,Q3752329,4676.0
19199,2024,12,Once in a Lifetime,Q661493,4667.0
19200,2024,12,Stick Season,Q123418409,4663.0
19201,2024,12,Rooster,Q2554050,4643.0
19202,2024,12,Down Under,Q1253170,4640.0
19203,2024,12,Polly,Q1575153,4638.0
19204,2024,12,Apple,Q128117967,4622.0
19205,2024,12,Albuquerque,Q4712800,4621.0
19206,2024,12,Mamushi,Q127424825,4613.0
19207,2024,12,Pretty Paper,Q18663734,4611.0
19208,2024,12,Kashmir,Q978391,4570.0
19209,2024,12,"""Heroes""",Q701655,4569.0
19210,2024,12,Thunderstruck,Q2430003,4553.0
19211,2024,12,Without You,Q698481,4542.0
19212,2024,12,Stronger,Q2018005,4531.0
19213,2024,12,Do It Again,Q5286056,4524.0
19214,2024,12,Walk on the Wild Side,Q2454080,4465.0
19215,2024,12,Wild Horses,Q240211,4463.0
19216,2024,12,Sukiyaki,Q1770488,4462.0
19217,2024,12,Runaway,Q2664309,4458.0
19218,2024,12,Good News,Q131388474,4453.0
19219,2024,12,Highwayman,Q16843253,4448.0
19220,2024,12,Ulterior Motives,Q123631007,4433.0
19221,2024,12,Guess,Q128261248,4432.0
19222,2024,12,Bang Bang,Q17468562,4424.0
19223,2024,12,Water,Q123169436,4407.0
19224,2024,12,Fantasy,Q996033,4404.0
19225,2024,12,Informer,Q3798619,4379.0
19226,2024,12,Teenage Dream,Q835192,4343.0
19227,2024,12,Believe,Q4882774,4323.0
19228,2024,12,Godzilla,Q83050393,4321.0
19229,2024,12,"Thank U, Next",Q59297929,4304.0
19230,2024,12,Snoopy vs. the Red Baron,Q7548033,4295.0
19231,2024,12,Brick,Q2925118,4286.0
19232,2024,12,Fire and Rain,Q5451533,4282.0
19233,2024,12,Baby Come Back,Q4838245,4271.0
19234,2024,12,Hound Dog,Q865095,4260.0
19235,2024,12,Dream On,Q686850,4251.0
19236,2024,12,Summer Breeze,Q7637277,4226.0
19237,2024,12,Live and Let Die,Q568484,4219.0
19238,2024,12,Without Me,Q1479183,4217.0
19239,2024,12,Stargazing,Q126721177,4212.0
19240,2024,12,Radioactive,Q7281218,4211.0
19241,2024,12,Kill Bill,Q115706733,4207.0
19242,2024,12,Relax,Q104175596,4206.0
19243,2024,12,My Old School,Q17060757,4187.0
19244,2024,12,Drive,Q169987,4183.0
19245,2024,12,The Gambler,Q5559091,4180.0
19246,2024,12,Iron Man,Q910905,4161.0
19247,2024,12,I Can Only Imagine,Q5976590,4153.0
19248,2024,12,Buddy Holly,Q578498,4115.0
19249,2024,12,Wrecking Ball,Q14661781,4078.0
19250,2024,12,One Last Breath,Q4822327,4061.0
19251,2024,12,Changes,Q2086380,4053.0
19252,2024,12,Desperado,Q4037259,4038.0
19253,2024,12,Closing Time,Q5135443,4037.0
19254,2024,12,Sundown,Q7639816,4033.0
19255,2024,12,Summertime,Q844046,4014.0
19256,2024,12,It's My Life,Q1675420,4009.0
19257,2024,12,Linger,Q2734705,4005.0
19258,2024,12,Cry Me a River,Q572144,4000.0
19259,2024,12,BMF,,3990.0
19260,2024,12,Chihiro,Q126374965,3980.0
19261,2024,12,Umbrella,Q155447,3969.0
19262,2024,12,Someone like You,Q166904,3951.0
19263,2024,12,Faith,Q1393546,3937.0
19264,2024,12,Jolene,Q1573997,3918.0
19265,2024,12,Messy,,3917.0
19266,2024,12,Just Dance,Q189007,3917.0
19267,2024,12,Everywhere,Q5418171,3915.0
19268,2024,12,True,Q1605038,3910.0
19269,2024,12,Atlantic City,Q3445324,3902.0
19270,2024,12,Betty,Q97929991,3898.0
19271,2024,12,Chandelier,Q16028874,3886.0
19272,2024,12,Alright,Q19954301,3876.0
19273,2024,12,Get Lucky,Q11510350,3876.0
19274,2024,12,No Time to Die,Q84761142,3869.0
19275,2024,12,Drivers License,Q104774451,3861.0
19276,2024,12,Just the Two of Us,Q634821,3851.0
19277,2024,12,30 for 30,,3840.0
19278,2024,12,Misty,Q1939352,3837.0
19279,2024,12,Someday at Christmas,Q104871726,3833.0
19280,2024,12,Brown Sugar,Q991121,3803.0
19281,2024,12,Home Sweet Home,Q2888839,3791.0
19282,2024,12,Dance with My Father,Q5215336,3771.0
19283,2024,12,Southern Cross,Q7569812,3769.0
19284,2024,12,All My Love,Q2567874,3768.0
19285,2024,12,Rhiannon,Q959036,3762.0
19286,2024,12,Take Me Home Tonight,Q1324983,3762.0
19287,2024,12,Crazy,Q2083222,3751.0
19288,2024,12,Last One Standing,Q108888117,3748.0
19289,2024,12,Oops!... I Did It Again,Q733931,3747.0
19290,2024,12,Pennies from Heaven,Q3110010,3740.0
19291,2024,12,Don't Let Me Down,Q2078599,3717.0
19292,2024,12,Fuck You,Q57898891,3710.0
19293,2024,12,Jump,Q720547,3694.0
19294,2024,12,Rapture,Q1714785,3673.0
19295,2024,12,Shut Up and Dance,Q18786700,3646.0
19296,2024,12,1979,Q2733678,3642.0
19297,2024,12,Come as You Are,Q910487,3634.0
19298,2024,12,Headlights,Q15224332,3625.0
19299,2024,12,Solsbury Hill,Q1808658,3571.0
19300,2024,12,Nutshell,Q7070555,3564.0
19301,2024,12,Dancing in the Dark,Q1159364,3543.0
19302,2024,12,Endless Love,Q989611,3526.0
19303,2024,12,Bingo,Q4914303,3516.0
19304,2024,12,Anti-Hero,Q114721508,3510.0
19305,2024,12,Take It to the Limit,Q3980281,3500.0
19306,2024,12,Boulevard of Broken Dreams,Q1641812,3496.0
19307,2024,12,Tutti Frutti,Q2001828,3482.0
19308,2024,12,Fame,Q288281,3475.0
19309,2024,12,The Power of Love,Q1852653,3474.0
19310,2024,12,City of New Orleans,Q21643112,3472.0
19311,2024,12,Shout,Q3959743,3471.0
19312,2024,12,Cult of Personality,Q2756130,3463.0
19313,2024,12,Sledgehammer,Q593978,3442.0
19314,2024,12,One More Time,Q2617236,3441.0
19315,2024,12,22,Q720620,3420.0
19316,2024,12,Von Dutch,Q124606110,3416.0
19317,2024,12,Barracuda,Q3635151,3400.0
19318,2024,12,Sisters,Q7531279,3398.0
19319,2024,12,Loser,Q2363966,3389.0
19320,2024,12,Into the Unknown,Q77565091,3346.0
19321,2024,12,Halo,Q147734,3329.0
19322,2024,12,Feather,Q123312089,3328.0
19323,2024,12,Love Myself,Q20899495,3326.0
19324,2024,12,The Rose,Q1808804,3322.0
19325,2024,12,9 to 5,Q4646459,3322.0
19326,2024,12,Eve of Destruction,Q1381626,3315.0
19327,2024,12,Runaway Train,Q2574626,3308.0
19328,2024,12,Butterfly,Q582848,3295.0
19329,2024,12,Reincarnated,Q131417469,3292.0
19330,2024,12,Poison,Q7208434,3289.0
19331,2024,12,Monsters,Q85786155,3286.0
19332,2024,12,What You Won't Do for Love,Q7991506,3273.0
19333,2024,12,My Own Worst Enemy,Q6946243,3257.0
19334,2024,12,Wild Thing,Q225027,3249.0
19335,2024,12,Electric Avenue,Q2688110,3232.0
19336,2024,12,Ether,Q3059276,3220.0
19337,2024,12,Austin,Q125371893,3217.0
19338,2024,12,Mia Khalifa,Q74208810,3210.0
19339,2024,12,São Paulo,Q130734087,3208.0
19340,2024,12,What's Love Got to Do with It,Q2300404,3191.0
19341,2024,12,Convoy,Q3689909,3139.0
19342,2024,12,Tim McGraw,Q2076570,3128.0
19343,2024,12,Earth,Q63245158,3120.0
19344,2024,12,Tom Sawyer,Q2630950,3113.0
19345,2024,12,Wild World,Q1848035,3097.0
19346,2024,12,Blue Moon,Q804574,3091.0
19347,2024,12,Hypnotize,Q1629508,3075.0
19348,2024,12,Kim,Q3124224,3072.0
19349,2024,12,Tequila,Q2892667,3069.0
19350,2024,12,I'll Be Seeing You,Q720569,3051.0
19351,2024,12,You Belong to Me,Q3437349,3050.0
19352,2024,12,I Miss You,Q2739062,3041.0
19353,2024,12,Pete Davidson,Q60754226,3027.0
19354,2024,12,Numb,Q19973,3017.0
19355,2024,12,Wish You Were Here,Q1130223,3017.0
19356,2024,12,Eye in the Sky,Q1338015,2999.0
19357,2024,12,Lunch,Q125688793,2995.0
19358,2024,12,Superstition,Q727067,2973.0
19359,2024,12,Sorry,Q21198638,2969.0
19360,2024,12,Vogue,Q1128775,2967.0
19361,2024,12,Million Years Ago,Q21775819,2966.0
19362,2024,12,End of the Line,Q3443475,2964.0
19363,2024,12,Year of the Cat,Q8050903,2958.0
19364,2024,12,Kyrie,Q1748161,2952.0
19365,2024,12,Fallin',Q995862,2945.0
19366,2024,12,The Promise,Q7758542,2944.0
19367,2024,12,Gypsy Woman,Q838912,2944.0
19368,2024,12,EBay,Q127268,2928.0
19369,2024,12,The U.S. Air Force,Q7771013,2923.0
19370,2024,12,Born This Way,Q189002,2920.0
19371,2024,12,Turn the Page,Q2717247,2916.0
19372,2024,12,Midnight Special,Q4044259,2914.0
19373,2024,12,Houdini,Q123273186,2880.0
19374,2024,12,Last Resort,Q600476,2880.0
19375,2024,12,Unwritten,Q999593,2879.0
19376,2024,12,Downtown,Q2020828,2878.0
19377,2024,12,Fancy,Q15891138,2878.0
19378,2024,12,These Days,Q7783367,2876.0
19379,2024,12,When a Man Loves a Woman,Q2456757,2868.0
19380,2024,12,I'm Sorry,Q1676210,2858.0
19381,2024,12,Eyes Without a Face,Q1126532,2852.0
19382,2024,12,Beyond the Sea,Q2551568,2851.0
19383,2024,12,How Deep Is Your Love,Q1573223,2848.0
19384,2024,12,Sunflower,Q57939337,2843.0
19385,2024,12,The Message,Q1814594,2840.0
19386,2024,12,Perfect,Q29051557,2818.0
19387,2024,12,I'll Be There for You,Q2006198,2797.0
19388,2024,12,Mr. Jones,Q1995488,2790.0
19389,2024,12,It's My Life,Q686517,2779.0
19390,2024,12,Ghostbusters,Q1392942,2767.0
19391,2024,12,Echoes,Q507727,2764.0
19392,2024,12,Woman's World,Q126891581,2753.0
19393,2024,12,You Light Up My Life,Q3572753,2751.0
19394,2024,12,Push Ups,Q125503478,2746.0
19395,2024,12,Sabotage,Q2040607,2743.0
19396,2024,12,Bad,Q275422,2727.0
19397,2024,12,Singin' in the Rain,Q1187360,2698.0
19398,2024,12,Good Vibrations,Q11101138,2697.0
19399,2024,12,Photograph,Q2984409,2691.0
19400,2024,12,Noid,Q130605079,2672.0
19401,2024,12,Galvanize,Q1997254,2670.0
19402,2024,12,Goodbye Yellow Brick Road,Q2454066,2656.0
19403,2024,12,Name,Q6961497,2652.0
19404,2024,12,The Boy Is Mine,Q1088774,2649.0
19405,2024,12,Kryptonite,Q4980576,2646.0
19406,2024,12,Alone,Q2097859,2643.0
19407,2024,12,I'm a Man,Q3146417,2640.0
19408,2024,12,Father and Son,Q1398035,2630.0
19409,2024,12,That's Life,Q3754019,2630.0
19410,2024,12,Higher,Q9292174,2625.0
19411,2024,12,La La La,Q13631062,2623.0
19412,2024,12,Closer,Q239076,2621.0
19413,2024,12,My Immortal,Q1981958,2606.0
19414,2024,12,Daniel,Q2731738,2601.0
19415,2024,12,Titanium,Q535566,2584.0
19416,2024,12,Starman,Q2455256,2567.0
19417,2024,12,Call Me,Q857507,2566.0
19418,2024,12,Superstar,Q6122411,2557.0
19419,2024,12,Shout,Q950244,2543.0
19420,2024,12,Royals,Q14370331,2531.0
19421,2024,12,Addicted to Love,Q352920,2530.0
19422,2024,12,Cruel Summer,Q1141939,2528.0
19423,2024,12,Listen to Your Heart,Q1946997,2525.0
19424,2024,12,Never Too Much,Q7004309,2513.0
19425,2024,12,How Bizarre,Q10298652,2511.0
19426,2024,12,Levon,Q1445935,2508.0
19427,2024,12,She Knows,Q20926229,2508.0
19428,2024,12,Danger Zone,Q5216027,2502.0
19429,2024,12,Lean on Me,Q1423445,2499.0
19430,2024,12,Clarity,Q6614153,2488.0
19431,2024,12,Memories,Q68015646,2482.0
19432,2024,12,Maneater,Q1143166,2473.0
19433,2024,12,Memory,Q1920130,2469.0
19434,2024,12,End of the Road,Q4038061,2450.0
19435,2024,12,Rico Suave,Q7332282,2447.0
19436,2024,12,Famous,Q23647071,2421.0
19437,2024,12,Get Low,Q2282976,2412.0
19438,2024,12,Flashlight,Q19873270,2410.0
19439,2024,12,Not Fade Away,Q2215255,2408.0
19440,2024,12,Forever,Q2553206,2396.0
19441,2024,12,Missing You,Q866186,2365.0
19442,2024,12,Cherry Bomb,Q5092300,2364.0
19443,2024,12,Get It On,Q5553947,2342.0
19444,2024,12,Milkshake,Q1761593,2340.0
19445,2024,12,Good for You,Q20162025,2340.0
19446,2024,12,Greedy,Q122662730,2335.0
19447,2024,12,Dreams,Q98910463,2325.0
19448,2024,12,Rump Shaker,Q7379371,2324.0
19449,2024,12,Teardrop,Q1027829,2317.0
19450,2024,12,Close to You,Q126478201,2293.0
19451,2024,12,Millennium,Q587683,2293.0
19452,2024,12,Waterloo,Q32503,2284.0
19453,2024,12,Closer,Q26257738,2283.0
19454,2024,12,Alfie,Q1895177,2279.0
19455,2024,12,Disturbia,Q853621,2277.0
19456,2024,12,Thank You,Q1635376,2268.0
19457,2024,12,Lonely,Q100406799,2254.0
19458,2024,12,Just like Heaven,Q956305,2240.0
19459,2024,12,Call on Me,Q2227079,2232.0
19460,2024,12,Unholy,Q113876065,2231.0
19461,2024,12,Home,Q16844324,2222.0
19462,2024,12,The Monster,Q15114662,2205.0
19463,2024,12,The Power of Love,Q2093786,2204.0
19464,2024,12,Santeria,Q3472816,2194.0
19465,2024,12,Nightshift,Q1387798,2192.0
19466,2024,12,Rollin',Q2262044,2190.0
19467,2024,12,Santa Lucia,Q1133128,2180.0
19468,2024,12,This Is Me,Q47166818,2178.0
19469,2024,12,Roundabout,Q1078140,2154.0
19470,2024,12,Ticket to Ride,Q959812,2151.0
19471,2024,12,Glory,Q5571565,2150.0
19472,2024,12,Black,Q2276212,2144.0
19473,2024,12,Casual,Q129177002,2143.0
19474,2024,12,Mull of Kintyre,Q1952215,2142.0
19475,2024,12,Dragula,Q734624,2140.0
19476,2024,12,Ooh La La,Q7095288,2128.0
19477,2024,12,Agatha All Along,Q105682603,2122.0
19478,2024,12,Vienna,Q2523320,2121.0
19479,2024,12,Autumn Leaves,Q79330104,2121.0
19480,2024,12,Dark Horse,Q14927695,2118.0
19481,2024,12,Valerie,Q3553704,2110.0
19482,2024,12,Vincent,Q920366,2110.0
19483,2024,12,Pony,Q7228435,2089.0
19484,2024,12,Apologize,Q7468830,2085.0
19485,2024,12,Open Arms,Q834969,2065.0
19486,2024,12,Macho Man,Q3813710,2063.0
19487,2024,12,The Lady in Red,Q2191286,2061.0
19488,2024,12,Mayday,Q131304403,2060.0
19489,2024,12,First Person Shooter,Q123039481,2057.0
19490,2024,12,Girlfriend,Q738474,2056.0
19491,2024,12,My House,Q123614606,2045.0
19492,2024,12,Rock the Boat,Q899169,2032.0
19493,2024,12,Eternal Flame,Q1371048,2028.0
19494,2024,12,Believer,Q28737603,2024.0
19495,2024,12,Havana,Q35282195,2023.0
19496,2024,12,Alibi,Q127414833,2008.0
19497,2024,12,Mockingbird,Q2164631,2007.0
19498,2024,12,Angel,Q13581351,2006.0
19499,2024,12,Vampire,Q119451063,2005.0
19500,2024,12,Grease,Q728791,2005.0
19501,2024,12,Weapon of Choice,Q48767503,2001.0
19502,2024,12,Stay,Q107439752,1998.0
19503,2024,12,Bodies,Q2565798,1998.0
19504,2024,12,Tusk,Q3420453,1997.0
19505,2024,12,Ohio,Q2137506,1997.0
19506,2024,12,Baby Girl,Q4838285,1994.0
19507,2024,12,Helena,Q2454199,1991.0
19508,2024,12,Everytime We Touch,Q993833,1987.0
19509,2024,12,Sunny,Q2633886,1986.0
19510,2024,12,Like a Virgin,Q542497,1986.0
19511,2024,12,Unstoppable,Q22666616,1978.0
19512,2024,12,PSA,Q116158718,1975.0
19513,2024,12,The End of the World,Q3366912,1974.0
19514,2024,12,Rhythm of the Night,Q1406189,1968.0
19515,2024,12,Lovesong,Q786392,1963.0
19516,2024,12,Cry Me a River,Q2530778,1963.0
19517,2024,12,Der Kommissar,Q1194892,1951.0
19518,2024,12,Humble,Q29352319,1945.0
19519,2024,12,Yonkers,Q8055079,1944.0
19520,2024,12,Wuthering Heights,Q55777670,1935.0
19521,2024,12,Popular Song,Q57899540,1929.0
19522,2024,12,1999,Q208837,1926.0
19523,2024,12,Easy,Q5331081,1920.0
19524,2024,12,The Scientist,Q1991424,1918.0
19525,2024,12,We Are Family,Q4018646,1912.0
19526,2024,12,The Letter,Q2095265,1909.0
19527,2024,12,Heaven,Q1319686,1905.0
19528,2024,12,Push,Q2889279,1903.0
19529,2024,12,Bitch,Q2307699,1897.0
19530,2024,12,Obsession,Q2013042,1879.0
19531,2024,12,Obsessed,Q1089544,1878.0
19532,2024,12,Pursuit of Happiness,Q583143,1877.0
19533,2024,12,Dirty Work,Q30597747,1871.0
19534,2024,12,Leave the World Behind,Q23056,1868.0
19535,2024,12,Levels,Q2315784,1854.0
19536,2024,12,Timber,Q15054054,1843.0
19537,2024,12,Beauty and the Beast,Q2454384,1838.0
19538,2024,12,Whip It,Q7993694,1838.0
19539,2024,12,Mambo Italiano,Q2303964,1834.0
19540,2024,12,B.Y.O.B.,Q787039,1832.0
19541,2024,12,Susie Q,Q2281058,1810.0
19542,2024,12,Highway 61 Revisited,Q3305923,1794.0
19543,2024,12,Dynamite,Q1269045,1791.0
19544,2024,12,Born in the U.S.A.,Q522215,1789.0
19545,2024,12,Handle with Care,Q2405772,1775.0
19546,2024,12,Donald Trump,Q5295230,1769.0
19547,2024,12,Skyfall,Q326790,1762.0
19548,2024,12,Celebration,Q859298,1754.0
19549,2024,12,Hot Hot Hot,Q3084047,1752.0
19550,2024,12,Mantra,Q130425894,1733.0
19551,2024,12,Unbelievable,Q968916,1730.0
19552,2024,12,Galway Bay,Q11971467,1721.0
19553,2024,12,Problem,Q16736785,1720.0
19554,2024,12,El Paso,Q5351760,1718.0
19555,2024,12,Katyusha,Q18288,1718.0
19556,2024,12,Georgy Porgy,Q2578892,1715.0
19557,2024,12,Night Moves,Q7033371,1715.0
19558,2024,12,Don't Give Up,Q2629301,1695.0
19559,2024,12,Complicated,Q543362,1688.0
19560,2024,12,Time,Q641913,1685.0
19561,2024,12,Yesterday,Q202698,1680.0
19562,2024,12,You Belong to Me,Q8056943,1672.0
19563,2024,12,How Do You Sleep?,Q2453037,1671.0
19564,2024,12,Coconut,Q5139820,1663.0
19565,2024,12,Soul Man,Q860467,1660.0
19566,2024,12,We're Not Gonna Take It,Q3751821,1653.0
19567,2024,12,Dirty Laundry,Q1228231,1628.0
19568,2024,12,In Your Eyes,Q4122307,1627.0
19569,2024,12,The Joke,Q60765392,1626.0
19570,2024,12,Spooky,Q7579119,1624.0
19571,2024,12,Life on Mars,Q2077201,1617.0
19572,2024,12,"Nel blu, dipinto di blu",Q598412,1609.0
19573,2024,12,The Reason,Q1025631,1595.0
19574,2024,12,Fight the Power,Q1982366,1590.0
19575,2024,12,Deep Cover,Q935103,1570.0
19576,2024,12,Rehab,Q257517,1567.0
19577,2024,12,Redbone,Q28452669,1567.0
19578,2024,12,The End,Q154187,1553.0
19579,2024,12,Tacky,Q18164188,1541.0
19580,2024,12,Be the One,Q23198518,1539.0
19581,2024,12,I'll Be There,Q1073719,1537.0
19582,2024,12,"Glory, Glory",Q5571554,1535.0
19583,2024,12,Keep On Loving You,Q1737746,1515.0
19584,2024,12,Ya Ya,Q130517690,1514.0
19585,2024,12,Who by Fire,Q131314536,1510.0
19586,2024,12,Warszawa,Q546524,1507.0
19587,2024,12,Fernando,Q27623,1505.0
19588,2024,12,Hard to Handle,Q16841151,1494.0
19589,2024,12,Head over Heels,Q3783876,1486.0
19590,2024,12,Father Figure,Q1398028,1477.0
19591,2024,12,Somebody Save Me,Q127433356,1472.0
19592,2024,12,Hakuna Matata,Q1646614,1467.0
19593,2024,12,No,Q23004224,1464.0
19594,2024,12,Roar,Q14559271,1463.0
19595,2024,12,Bad Day,Q2081392,1456.0
19596,2024,12,Never Enough,Q106899363,1453.0
19597,2024,12,Suffocate,Q131151763,1453.0
19598,2024,12,The Sign,Q638334,1448.0
19599,2024,12,Just the Way You Are,Q170183,1446.0
19600,2024,12,True Colors,Q964588,1444.0
19601,2024,12,Fever,Q919452,1438.0
19602,2024,12,Ronan,Q2758707,1434.0
19603,2024,12,Voilà,Q105137334,1422.0
19604,2024,12,Vanishing,Q130851915,1418.0
19605,2024,12,Christmas Tree,Q861409,1415.0
19606,2024,12,Our House,Q1164580,1410.0
19607,2024,12,Wildflower,Q131319328,1403.0
19608,2024,12,Blue Skies,Q885875,1399.0
19609,2024,12,Sara,Q7421538,1393.0
19610,2024,12,Michelle,Q1353749,1379.0
19611,2024,12,Good Times,Q1011938,1377.0
19612,2024,12,Jump,Q15635928,1376.0
19613,2024,12,Magic,Q1750363,1372.0
19614,2024,12,Paint the Town Red,Q121167968,1369.0
19615,2024,12,Joyride,Q127164958,1355.0
19616,2024,12,Suzanne,Q1796940,1346.0
19617,2024,12,Tom Dooley,Q15817835,1344.0
19618,2024,12,Only You,Q2436301,1343.0
19619,2024,12,Justice for All,Q116979449,1338.0
19620,2024,12,Lithium,Q1130059,1331.0
19621,2024,12,Beth,Q831102,1328.0
19622,2024,12,Freedom,Q1453506,1327.0
19623,2024,12,Just Like That,Q116725478,1327.0
19624,2024,12,Firework,Q163412,1319.0
19625,2024,12,American Idiot,Q241339,1317.0
19626,2024,12,Us,Q126897872,1314.0
19627,2024,12,Around the World,Q2457967,1304.0
19628,2024,12,Long Live,Q10319654,1299.0
19629,2024,12,7 Years,Q21504121,1294.0
19630,2024,12,The Look of Love,Q3521647,1292.0
19631,2024,12,How Long,Q16994370,1286.0
19632,2024,12,Cotton Eye Joe,Q19875576,1283.0
19633,2024,12,Story of My Life,Q15221456,1282.0
19634,2024,12,Hero,Q933978,1276.0
19635,2024,12,War,Q2548927,1276.0
19636,2024,12,Don't Stop,Q2276614,1259.0
19637,2024,12,Cupid,Q117305738,1251.0
19638,2024,12,Promiscuous,Q943285,1251.0
19639,2024,12,I Can't Wait,Q1655147,1245.0
19640,2024,12,Starboy,Q27000439,1244.0
19641,2024,12,Dark Is the Night,Q2069093,1244.0
19642,2024,12,Candy,Q600737,1240.0
19643,2024,12,Break Free,Q17309667,1231.0
19644,2024,12,Help!,Q839842,1219.0
19645,2024,12,Let's Live for Today,Q6532477,1216.0
19646,2024,12,Residuals,Q128765622,1210.0
19647,2024,12,Holiday,Q2089407,1199.0
19648,2024,12,Need You Now,Q500010,1197.0
19649,2024,12,Alaska,Q48771025,1190.0
19650,2024,12,Glycerine,Q2887099,1190.0
19651,2024,12,Born to Be Alive,Q893931,1186.0
19652,2024,12,Duckworth,Q30603340,1175.0
19653,2024,12,Telephone,Q188770,1172.0
19654,2024,12,Fancy,Q5433668,1169.0
19655,2024,12,Cherry Pie,Q3946609,1165.0
19656,2024,12,Lowdown,Q6693098,1163.0
19657,2024,12,Home,Q1472488,1162.0
19658,2024,12,Ironic,Q2287863,1160.0
19659,2024,12,Unforgettable,Q865086,1153.0
19660,2024,12,Heather,Q98546644,1153.0
19661,2024,12,Celebrate Me Home,Q16829055,1151.0
19662,2024,12,Rockstar,Q2315723,1148.0
19663,2024,12,Bang Bang Bang,Q20720574,1144.0
19664,2024,12,One,Q7092414,1141.0
19665,2024,12,The Climb,Q1779390,1140.0
19666,2024,12,The Joker,Q1498615,1136.0
19667,2024,12,With God on Our Side,Q3039318,1134.0
19668,2024,12,Let's Dance,Q1821319,1134.0
19669,2024,12,Calm Down,Q113669344,1123.0
19670,2024,12,Money,Q838973,1116.0
19671,2024,12,Back to Back,Q20856833,1113.0
